08/01/2018-04:40;19.0;31.6;81.4;17.7
08/01/2018-04:50;19.0;36.4;81.1;17.7
08/01/2018-05:00;19.0;38.7;81.2;17.6
08/01/2018-05:10;18.9;36.5;81.3;17.6
08/01/2018-05:20;18.9;36.9;81.3;17.6
08/01/2018-05:30;19.0;36.7;81.2;17.6
08/01/2018-05:40;18.9;37.7;81.1;17.6
08/01/2018-05:50;18.9;35.0;81.3;17.6
08/01/2018-06:00;18.8;34.3;81.9;17.5
08/01/2018-06:10;18.7;36.1;82.7;17.3
08/01/2018-06:20;18.6;37.4;83.2;17.2
08/01/2018-06:30;18.5;33.6;84.0;17.1
08/01/2018-06:40;18.4;36.0;84.5;17.1
08/01/2018-06:50;18.4;37.4;84.7;17.0
08/01/2018-07:00;18.4;38.6;84.9;17.0
08/01/2018-07:10;18.4;38.5;85.0;17.0
08/01/2018-07:20;18.5;39.1;84.9;17.1
08/01/2018-07:30;18.5;34.6;85.2;17.1
08/01/2018-07:40;18.5;33.2;85.1;17.1
08/01/2018-07:50;18.5;33.4;85.3;17.2
08/01/2018-08:00;18.6;32.2;85.3;17.2
08/01/2018-08:10;18.7;32.0;85.3;17.3
08/01/2018-08:20;18.7;32.6;85.5;17.3
08/01/2018-08:30;18.7;33.9;85.7;17.4
08/01/2018-08:40;18.8;32.8;85.5;17.5
08/01/2018-08:50;18.9;29.1;85.6;17.6
08/01/2018-09:00;19.0;27.1;85.8;17.7
08/01/2018-09:10;19.1;26.9;85.8;17.8
08/01/2018-09:20;19.3;26.3;85.8;18.0
08/01/2018-09:30;19.4;25.2;85.8;18.2
08/01/2018-09:40;19.5;23.5;85.9;18.2
08/01/2018-09:50;19.6;21.6;86.1;18.4
08/01/2018-10:00;19.6;21.9;86.2;18.4
08/01/2018-10:10;19.8;20.9;86.3;18.6
08/01/2018-10:20;19.9;18.3;86.3;18.7
08/01/2018-10:30;19.8;20.5;86.0;18.6
08/01/2018-10:40;20.0;18.2;86.4;18.8
08/01/2018-10:50;20.2;18.9;86.3;19.0
08/01/2018-11:00;20.4;16.7;86.1;19.2
08/01/2018-11:10;20.4;16.7;85.9;19.2
08/01/2018-11:20;20.5;16.3;86.2;19.3
08/01/2018-11:30;20.6;20.6;86.1;19.4
08/01/2018-11:40;20.8;20.1;86.1;19.6
08/01/2018-11:50;21.0;20.0;85.9;19.8
08/01/2018-12:00;21.1;19.4;85.8;19.9
08/01/2018-12:10;21.3;14.8;85.4;20.1
08/01/2018-12:20;21.5;15.1;85.2;20.3
08/01/2018-12:30;21.6;16.7;84.9;20.5
08/01/2018-12:40;21.5;19.8;84.6;20.3
08/01/2018-12:50;21.5;20.0;84.8;20.4
08/01/2018-13:00;21.8;12.6;84.4;20.6
08/01/2018-13:10;22.0;9.8;83.7;20.8
08/01/2018-13:20;22.1;8.5;82.3;21.0
08/01/2018-13:30;22.1;6.4;81.4;21.0
08/01/2018-13:40;22.0;10.0;81.3;20.8
08/01/2018-13:50;21.9;6.2;82.0;20.7
08/01/2018-14:00;22.0;11.3;82.5;20.8
08/01/2018-14:10;22.0;10.8;82.9;20.9
08/01/2018-14:20;22.0;12.8;83.9;20.8
08/01/2018-14:30;22.0;13.8;83.6;20.9
08/01/2018-14:40;22.0;11.7;82.7;20.9
08/01/2018-14:50;22.0;11.9;82.8;20.9
08/01/2018-15:00;22.0;14.0;82.6;20.8
08/01/2018-15:10;21.9;15.3;82.5;20.8
08/01/2018-15:20;22.1;14.6;83.6;21.0
08/01/2018-15:30;22.1;17.9;82.9;21.0
08/01/2018-15:40;22.3;15.5;83.8;21.2
08/01/2018-15:50;22.2;17.9;83.8;21.1
08/01/2018-16:00;22.3;17.1;83.7;21.2
08/01/2018-16:10;22.1;17.1;82.7;21.0
08/01/2018-16:20;22.1;16.3;82.4;20.9
08/01/2018-16:30;22.1;15.8;83.2;21.0
08/01/2018-16:40;22.0;17.9;82.7;20.9
08/01/2018-16:50;22.0;17.9;82.7;20.9
08/01/2018-17:00;21.7;16.2;83.0;20.5
08/01/2018-17:10;21.7;15.3;84.4;20.5
08/01/2018-17:20;21.6;15.7;84.9;20.5
08/01/2018-17:30;21.6;18.9;85.4;20.5
08/01/2018-17:40;21.6;20.8;85.2;20.5
08/01/2018-17:50;21.7;20.9;85.6;20.5
08/01/2018-18:00;21.6;19.9;85.4;20.4
08/01/2018-18:10;21.4;18.7;84.8;20.3
08/01/2018-18:20;21.3;16.9;85.5;20.1
08/01/2018-18:30;21.1;19.1;85.6;20.0
08/01/2018-18:40;21.0;22.5;85.7;19.8
08/01/2018-18:50;20.9;27.6;85.3;19.7
08/01/2018-19:00;20.9;30.6;84.7;19.7
08/01/2018-19:10;20.8;29.4;85.0;19.6
08/01/2018-19:20;20.7;27.2;85.0;19.5
08/01/2018-19:30;20.5;26.0;85.2;19.3
08/01/2018-19:40;20.5;25.4;85.8;19.3
08/01/2018-19:50;20.4;22.0;86.3;19.2
08/01/2018-20:00;20.3;21.6;86.9;19.1
08/01/2018-20:10;20.3;21.1;87.2;19.1
08/01/2018-20:20;20.3;22.1;87.4;19.1
08/01/2018-20:30;20.2;20.9;87.4;19.0
08/01/2018-20:40;20.1;20.3;87.4;18.9
08/01/2018-20:50;20.1;19.0;87.3;18.9
08/01/2018-21:00;20.0;19.7;87.4;18.8
08/01/2018-21:10;20.0;20.4;87.6;18.7
08/01/2018-21:20;19.9;21.0;87.6;18.7
08/01/2018-21:30;19.9;24.7;87.3;18.7
08/01/2018-21:40;19.9;25.3;86.9;18.6
08/01/2018-21:50;19.8;25.1;86.6;18.6
08/01/2018-22:00;19.7;24.2;86.6;18.5
08/01/2018-22:10;19.7;27.4;86.4;18.5
08/01/2018-22:20;19.7;29.0;86.0;18.5
08/01/2018-22:30;19.6;28.3;86.1;18.4
08/01/2018-22:40;19.6;29.0;86.3;18.4
08/01/2018-22:50;19.6;26.3;86.5;18.3
08/01/2018-23:00;19.5;23.7;86.9;18.2
08/01/2018-23:10;19.5;21.5;87.2;18.2
08/01/2018-23:20;19.5;20.3;87.3;18.2
08/01/2018-23:30;19.5;20.5;87.2;18.2
08/01/2018-23:40;19.5;18.6;86.7;18.3
08/01/2018-23:50;19.5;17.0;87.0;18.2
09/01/2018-00:00;19.4;16.4;87.4;18.1
09/01/2018-00:10;19.4;12.7;87.4;18.1
09/01/2018-00:20;19.3;9.9;87.1;18.1
09/01/2018-00:30;19.2;11.7;87.1;17.9
09/01/2018-00:40;19.1;13.6;87.2;17.9
09/01/2018-00:50;19.1;13.7;87.4;17.8
09/01/2018-01:00;19.1;11.9;87.3;17.8
09/01/2018-01:10;19.2;13.1;87.1;17.9
09/01/2018-01:20;19.2;13.4;86.5;18.0
09/01/2018-01:30;19.1;13.5;86.7;17.8
09/01/2018-01:40;19.1;15.9;86.9;17.8
09/01/2018-01:50;19.1;18.8;86.9;17.8
09/01/2018-02:00;19.1;16.5;86.8;17.8
09/01/2018-02:10;19.1;18.6;86.8;17.8
09/01/2018-02:20;19.1;16.2;86.7;17.8
09/01/2018-02:30;19.0;11.2;86.9;17.7
09/01/2018-02:40;19.0;7.2;87.3;17.7
09/01/2018-02:50;18.9;15.2;87.5;17.6
09/01/2018-03:00;18.9;22.5;87.3;17.6
09/01/2018-03:10;18.9;20.8;87.2;17.6
09/01/2018-03:20;18.8;17.8;87.1;17.5
09/01/2018-03:30;18.7;16.1;87.3;17.4
09/01/2018-03:40;18.6;16.4;87.5;17.3
09/01/2018-03:50;18.6;13.2;87.9;17.3
09/01/2018-04:00;18.7;9.2;88.0;17.4
09/01/2018-04:10;18.7;4.0;87.8;17.4
09/01/2018-04:20;18.7;5.7;87.8;17.4
09/01/2018-04:30;18.6;9.9;87.9;17.3
09/01/2018-04:40;18.7;15.2;88.0;17.4
09/01/2018-04:50;18.7;14.9;87.8;17.4
09/01/2018-05:00;18.8;9.2;87.7;17.5
09/01/2018-05:10;18.9;9.0;87.5;17.6
09/01/2018-05:20;18.8;9.8;87.1;17.5
09/01/2018-05:30;18.7;10.8;87.5;17.4
09/01/2018-05:40;18.7;12.2;87.8;17.3
09/01/2018-05:50;18.7;11.6;87.8;17.4
09/01/2018-06:00;18.8;12.6;87.6;17.4
09/01/2018-06:10;18.7;13.7;87.6;17.4
09/01/2018-06:20;18.8;13.8;87.5;17.5
09/01/2018-06:30;18.9;11.9;87.3;17.6
09/01/2018-06:40;18.9;16.0;86.9;17.6
09/01/2018-06:50;18.9;15.6;86.9;17.6
09/01/2018-07:00;18.9;19.4;86.8;17.6
09/01/2018-07:10;18.9;22.9;86.6;17.6
09/01/2018-07:20;19.0;19.4;86.2;17.7
09/01/2018-07:30;19.0;13.3;86.1;17.8
09/01/2018-07:40;19.1;7.6;86.1;17.9
09/01/2018-07:50;19.3;5.5;85.8;18.0
09/01/2018-08:00;19.5;10.2;85.3;18.2
09/01/2018-08:10;19.6;12.7;85.1;18.3
09/01/2018-08:20;19.6;23.7;84.7;18.3
09/01/2018-08:30;19.6;27.4;84.3;18.4
09/01/2018-08:40;19.7;28.6;83.9;18.5
09/01/2018-08:50;20.0;29.5;83.7;18.8
09/01/2018-09:00;20.3;30.4;82.3;19.1
09/01/2018-09:10;20.6;29.1;81.1;19.4
09/01/2018-09:20;20.9;29.0;80.4;19.7
09/01/2018-09:30;21.2;29.9;79.7;20.0
09/01/2018-09:40;21.4;28.6;78.9;20.3
09/01/2018-09:50;21.5;29.2;78.2;20.4
09/01/2018-10:00;21.7;27.9;77.8;20.6
09/01/2018-10:10;22.4;24.6;76.2;21.3
09/01/2018-10:20;23.0;24.9;74.6;21.8
09/01/2018-10:30;23.4;22.2;72.5;22.3
09/01/2018-10:40;24.1;19.4;69.6;23.0
09/01/2018-10:50;24.6;16.2;67.9;23.5
09/01/2018-11:00;24.4;13.0;68.0;23.3
09/01/2018-11:10;24.6;9.0;66.5;23.5
09/01/2018-11:20;24.1;16.1;66.8;23.0
09/01/2018-11:30;24.0;13.8;67.8;22.9
09/01/2018-11:40;24.4;10.4;66.3;23.3
09/01/2018-11:50;24.6;10.6;65.4;23.5
09/01/2018-12:00;24.6;12.7;66.3;23.4
09/01/2018-12:10;24.7;12.3;66.0;23.6
09/01/2018-12:20;25.1;12.4;63.8;24.0
09/01/2018-12:30;25.2;11.3;63.4;24.0
09/01/2018-12:40;25.2;15.2;62.1;24.0
09/01/2018-12:50;25.4;13.2;62.1;24.2
09/01/2018-13:00;25.8;9.2;62.0;24.6
09/01/2018-13:10;25.6;11.9;60.9;24.4
09/01/2018-13:20;25.3;13.5;61.2;24.1
09/01/2018-13:30;25.4;13.1;62.3;24.2
09/01/2018-13:40;25.6;12.1;60.5;24.5
09/01/2018-13:50;25.9;9.4;60.3;24.7
09/01/2018-14:00;26.2;9.7;59.7;25.0
09/01/2018-14:10;25.9;15.1;58.4;24.7
09/01/2018-14:20;26.1;10.6;58.2;24.9
09/01/2018-14:30;26.2;17.3;58.7;25.0
09/01/2018-14:40;26.3;12.8;57.2;25.1
09/01/2018-14:50;26.4;13.1;57.4;25.2
09/01/2018-15:00;26.4;14.3;57.4;25.2
09/01/2018-15:10;26.5;11.0;56.3;25.2
09/01/2018-15:20;26.4;12.2;56.9;25.2
09/01/2018-15:30;26.4;11.9;57.2;25.2
09/01/2018-15:40;26.7;10.7;56.8;25.5
09/01/2018-15:50;26.8;16.0;57.3;25.6
09/01/2018-16:00;26.9;14.5;56.4;25.7
09/01/2018-16:10;26.8;17.9;57.9;25.6
09/01/2018-16:20;27.0;14.3;56.5;25.8
09/01/2018-16:30;27.0;20.7;58.5;25.7
09/01/2018-16:40;26.9;22.5;58.9;25.7
09/01/2018-16:50;26.5;23.9;60.0;25.3
09/01/2018-17:00;26.7;20.9;59.9;25.4
09/01/2018-17:10;26.7;25.4;59.8;25.5
09/01/2018-17:20;26.6;26.9;60.4;25.4
09/01/2018-17:30;26.6;25.3;60.3;25.3
09/01/2018-17:40;26.9;22.9;59.2;25.6
09/01/2018-17:50;26.6;22.6;60.2;25.4
09/01/2018-18:00;26.5;23.7;61.3;25.3
09/01/2018-18:10;26.5;27.8;61.0;25.3
09/01/2018-18:20;25.9;29.3;62.8;24.7
09/01/2018-18:30;26.2;33.7;61.0;25.0
09/01/2018-18:40;25.9;34.6;60.0;24.7
09/01/2018-18:50;25.2;33.8;60.9;24.0
09/01/2018-19:00;24.8;28.1;62.8;23.6
09/01/2018-19:10;24.6;25.3;63.4;23.5
09/01/2018-19:20;24.5;26.8;64.3;23.4
09/01/2018-19:30;24.3;27.3;67.4;23.2
09/01/2018-19:40;24.1;27.0;69.2;23.0
09/01/2018-19:50;24.0;30.9;70.1;22.8
09/01/2018-20:00;23.7;26.2;71.4;22.6
09/01/2018-20:10;23.7;31.3;71.7;22.5
09/01/2018-20:20;23.4;28.7;73.4;22.2
09/01/2018-20:30;23.2;26.9;74.1;22.1
09/01/2018-20:40;23.2;33.2;73.4;22.1
09/01/2018-20:50;23.2;35.0;73.3;22.1
09/01/2018-21:00;23.0;34.0;74.3;21.9
09/01/2018-21:10;22.9;36.6;74.6;21.7
09/01/2018-21:20;22.7;35.0;75.0;21.6
09/01/2018-21:30;22.7;33.0;74.9;21.6
09/01/2018-21:40;22.7;38.1;73.8;21.5
09/01/2018-21:50;22.6;41.5;72.7;21.5
09/01/2018-22:00;22.6;43.3;72.1;21.4
09/01/2018-22:10;22.4;42.2;72.2;21.3
09/01/2018-22:20;22.3;46.8;72.2;21.2
09/01/2018-22:30;22.1;47.5;72.1;21.0
09/01/2018-22:40;21.9;45.8;72.6;20.7
09/01/2018-22:50;21.7;48.4;73.1;20.6
09/01/2018-23:00;21.6;48.2;73.7;20.4
09/01/2018-23:10;21.5;48.4;74.1;20.3
09/01/2018-23:20;21.3;48.5;74.7;20.1
09/01/2018-23:30;21.2;45.3;75.2;20.0
09/01/2018-23:40;21.1;44.6;75.7;19.9
09/01/2018-23:50;21.0;44.5;76.1;19.8
10/01/2018-00:00;21.0;42.6;76.3;19.8
10/01/2018-00:10;20.9;41.3;76.7;19.7
10/01/2018-00:20;20.9;41.0;77.0;19.7
10/01/2018-00:30;20.8;41.0;77.2;19.6
10/01/2018-00:40;20.8;41.4;77.4;19.6
10/01/2018-00:50;20.8;44.6;77.5;19.6
10/01/2018-01:00;20.8;43.8;77.2;19.6
10/01/2018-01:10;20.7;38.7;77.7;19.5
10/01/2018-01:20;20.6;37.9;77.7;19.4
10/01/2018-01:30;20.6;38.9;77.8;19.4
10/01/2018-01:40;20.6;38.9;78.1;19.4
10/01/2018-01:50;20.5;36.4;78.5;19.3
10/01/2018-02:00;20.4;34.6;78.9;19.2
10/01/2018-02:10;20.3;34.8;79.3;19.1
10/01/2018-02:20;20.2;34.8;79.7;19.0
10/01/2018-02:30;20.3;40.1;79.5;19.0
10/01/2018-02:40;20.3;39.2;79.5;19.0
10/01/2018-02:50;20.3;41.8;79.6;19.0
10/01/2018-03:00;20.3;41.1;79.5;19.0
10/01/2018-03:10;20.2;39.4;79.8;19.0
10/01/2018-03:20;20.2;42.5;80.0;18.9
10/01/2018-03:30;20.1;42.0;80.5;18.8
10/01/2018-03:40;20.0;42.7;80.6;18.8
10/01/2018-03:50;20.0;44.6;80.7;18.8
10/01/2018-04:00;20.0;42.6;80.9;18.8
10/01/2018-04:10;19.9;44.6;81.1;18.7
10/01/2018-04:20;19.8;40.5;81.6;18.6
10/01/2018-04:30;19.8;38.8;81.9;18.5
10/01/2018-04:40;19.8;40.4;81.9;18.5
10/01/2018-04:50;19.7;42.2;82.1;18.5
10/01/2018-05:00;19.6;39.7;82.4;18.4
10/01/2018-05:10;19.6;40.0;82.8;18.3
10/01/2018-05:20;19.5;41.1;82.8;18.3
10/01/2018-05:30;19.5;41.4;82.9;18.3
10/01/2018-05:40;19.5;40.8;83.0;18.2
10/01/2018-05:50;19.4;38.2;83.3;18.1
10/01/2018-06:00;19.4;33.5;83.4;18.1
10/01/2018-06:10;19.3;32.1;83.7;18.0
10/01/2018-06:20;19.3;30.1;83.8;18.0
10/01/2018-06:30;19.2;28.9;83.9;17.9
10/01/2018-06:40;19.2;26.4;83.9;17.9
10/01/2018-06:50;19.1;23.7;84.4;17.8
10/01/2018-07:00;19.1;25.5;84.3;17.8
10/01/2018-07:10;19.2;24.3;84.0;17.9
10/01/2018-07:20;19.3;24.4;83.6;18.0
10/01/2018-07:30;19.5;23.9;83.2;18.3
10/01/2018-07:40;19.7;27.8;82.6;18.5
10/01/2018-07:50;19.8;29.5;82.5;18.6
10/01/2018-08:00;20.0;26.3;82.2;18.8
10/01/2018-08:10;20.5;28.3;80.8;19.3
10/01/2018-08:20;21.1;24.9;79.0;20.0
10/01/2018-08:30;22.0;23.4;77.1;20.8
10/01/2018-08:40;22.3;23.7;75.4;21.2
10/01/2018-08:50;22.5;23.5;74.5;21.4
10/01/2018-09:00;22.6;23.4;74.3;21.5
10/01/2018-09:10;23.1;22.9;72.0;22.0
10/01/2018-09:20;23.3;24.2;71.1;22.2
10/01/2018-09:30;23.3;22.3;70.9;22.2
10/01/2018-09:40;24.2;17.5;68.4;23.0
10/01/2018-09:50;24.2;20.0;67.8;23.1
10/01/2018-10:00;24.9;19.4;65.9;23.7
10/01/2018-10:10;25.5;21.0;62.9;24.3
10/01/2018-10:20;26.1;19.3;60.5;24.9
10/01/2018-10:30;26.1;26.6;59.3;24.9
10/01/2018-10:40;26.6;23.9;59.5;25.4
10/01/2018-10:50;27.0;22.9;57.6;25.8
10/01/2018-11:00;26.9;30.6;55.9;25.7
10/01/2018-11:10;27.1;29.2;55.4;25.9
10/01/2018-11:20;27.4;37.8;53.2;26.2
10/01/2018-11:30;27.6;36.1;52.5;26.3
10/01/2018-11:40;27.9;29.7;52.5;26.5
10/01/2018-11:50;28.0;29.6;52.3;26.7
10/01/2018-12:00;28.1;25.5;52.3;26.8
10/01/2018-12:10;28.2;29.0;51.6;26.9
10/01/2018-12:20;28.4;28.3;51.4;27.0
10/01/2018-12:30;28.3;29.6;51.0;27.0
10/01/2018-12:40;28.6;27.1;49.4;27.2
10/01/2018-12:50;28.5;24.5;50.3;27.2
10/01/2018-13:00;28.4;24.2;49.7;27.0
10/01/2018-13:10;28.5;23.0;51.3;27.1
10/01/2018-13:20;28.5;22.6;50.1;27.2
10/01/2018-13:30;28.6;18.0;50.7;27.2
10/01/2018-13:40;28.5;18.6;50.4;27.2
10/01/2018-13:50;28.3;21.0;51.1;27.0
10/01/2018-14:00;28.5;20.7;51.0;27.1
10/01/2018-14:10;28.4;21.1;52.0;27.0
10/01/2018-14:20;28.3;26.3;52.0;26.9
10/01/2018-14:30;28.3;24.1;52.3;26.9
10/01/2018-14:40;28.4;19.4;51.8;27.0
10/01/2018-14:50;28.4;17.9;52.2;27.0
10/01/2018-15:00;28.5;18.9;52.3;27.1
10/01/2018-15:10;28.5;18.7;51.8;27.1
10/01/2018-15:20;28.4;19.6;52.0;27.1
10/01/2018-15:30;28.6;20.2;51.0;27.2
10/01/2018-15:40;28.8;21.8;49.2;27.4
10/01/2018-15:50;28.7;23.0;49.8;27.3
10/01/2018-16:00;28.5;21.9;50.4;27.2
10/01/2018-16:10;28.4;21.1;51.1;27.0
10/01/2018-16:20;28.5;18.0;50.8;27.1
10/01/2018-16:30;28.4;18.5;50.5;27.1
10/01/2018-16:40;28.4;19.1;52.0;27.0
10/01/2018-16:50;28.3;18.7;51.6;27.0
10/01/2018-17:00;28.6;16.7;52.6;27.2
10/01/2018-17:10;28.7;23.1;50.8;27.3
10/01/2018-17:20;29.1;16.3;48.5;27.7
10/01/2018-17:30;28.9;14.9;48.3;27.5
10/01/2018-17:40;29.0;13.6;47.3;27.6
10/01/2018-17:50;29.0;16.2;46.3;27.6
10/01/2018-18:00;29.2;14.4;45.6;27.7
10/01/2018-18:10;29.6;11.3;44.6;28.1
10/01/2018-18:20;29.8;12.1;43.8;28.3
10/01/2018-18:30;30.0;10.7;42.5;28.5
10/01/2018-18:40;29.7;15.7;43.0;28.2
10/01/2018-18:50;29.6;10.4;42.0;28.1
10/01/2018-19:00;29.6;13.3;43.2;28.1
10/01/2018-19:10;29.4;11.3;45.3;27.9
10/01/2018-19:20;28.2;12.3;50.3;26.9
10/01/2018-19:30;27.1;12.0;53.2;25.8
10/01/2018-19:40;26.4;11.4;54.9;25.2
10/01/2018-19:50;26.3;11.9;54.7;25.1
10/01/2018-20:00;25.4;18.1;58.6;24.2
10/01/2018-20:10;24.7;14.9;60.8;23.6
10/01/2018-20:20;24.5;13.5;61.4;23.3
10/01/2018-20:30;24.1;17.8;62.5;23.0
10/01/2018-20:40;23.9;18.9;63.0;22.8
10/01/2018-20:50;23.9;22.8;63.0;22.7
10/01/2018-21:00;23.9;35.8;63.3;22.8
10/01/2018-21:10;23.6;36.1;64.6;22.5
10/01/2018-21:20;23.3;35.0;66.0;22.2
10/01/2018-21:30;23.2;37.2;66.6;22.1
10/01/2018-21:40;22.9;34.3;67.8;21.8
10/01/2018-21:50;22.6;34.5;68.6;21.5
10/01/2018-22:00;22.6;36.6;68.0;21.4
10/01/2018-22:10;22.6;42.1;67.0;21.4
10/01/2018-22:20;22.4;39.3;67.4;21.2
10/01/2018-22:30;22.2;36.2;68.3;21.1
10/01/2018-22:40;22.3;42.5;68.0;21.2
10/01/2018-22:50;22.3;44.1;68.5;21.2
10/01/2018-23:00;22.3;44.9;68.3;21.1
10/01/2018-23:10;22.1;47.1;68.4;21.0
10/01/2018-23:20;22.0;43.2;68.9;20.9
10/01/2018-23:30;21.9;41.2;70.5;20.7
10/01/2018-23:40;21.8;38.7;71.4;20.6
10/01/2018-23:50;21.8;43.5;70.1;20.7
11/01/2018-00:00;21.6;45.3;70.9;20.5
11/01/2018-00:10;21.6;46.2;73.4;20.4
11/01/2018-00:20;21.5;46.1;75.2;20.4
11/01/2018-00:30;21.4;45.4;76.0;20.3
11/01/2018-00:40;21.5;47.0;76.3;20.3
11/01/2018-00:50;21.3;43.8;76.9;20.2
11/01/2018-01:00;21.3;42.6;77.0;20.1
11/01/2018-01:10;21.3;47.3;76.9;20.1
11/01/2018-01:20;21.4;48.6;76.8;20.2
11/01/2018-01:30;21.3;46.1;77.2;20.1
11/01/2018-01:40;21.2;44.5;77.6;20.0
11/01/2018-01:50;21.1;43.1;77.8;19.9
11/01/2018-02:00;21.0;41.6;78.6;19.8
11/01/2018-02:10;21.1;43.8;78.7;19.9
11/01/2018-02:20;21.1;43.2;78.8;20.0
11/01/2018-02:30;21.1;41.1;79.0;19.9
11/01/2018-02:40;21.2;42.8;78.4;20.0
11/01/2018-02:50;21.1;39.2;78.5;19.9
11/01/2018-03:00;21.1;41.1;78.2;19.9
11/01/2018-03:10;21.1;41.6;78.1;19.9
11/01/2018-03:20;21.0;40.0;78.3;19.8
11/01/2018-03:30;20.9;39.9;78.6;19.7
11/01/2018-03:40;20.9;39.4;78.9;19.7
11/01/2018-03:50;20.8;40.5;79.1;19.6
11/01/2018-04:00;20.8;35.3;79.3;19.6
11/01/2018-04:10;20.6;30.4;80.0;19.4
11/01/2018-04:20;20.6;31.5;80.4;19.4
11/01/2018-04:30;20.5;30.0;80.9;19.3
11/01/2018-04:40;20.3;29.9;81.4;19.1
11/01/2018-04:50;20.3;25.3;81.6;19.1
11/01/2018-05:00;20.2;23.8;82.0;19.0
11/01/2018-05:10;20.1;25.1;82.3;18.9
11/01/2018-05:20;20.2;26.9;82.0;19.0
11/01/2018-05:30;20.2;25.8;81.8;19.0
11/01/2018-05:40;20.1;22.9;82.1;18.9
11/01/2018-05:50;20.1;20.6;82.1;18.9
11/01/2018-06:00;20.1;18.3;82.2;18.9
11/01/2018-06:10;20.0;17.2;82.3;18.8
11/01/2018-06:20;20.0;15.1;82.5;18.8
11/01/2018-06:30;19.8;16.0;83.3;18.5
11/01/2018-06:40;19.6;11.9;84.0;18.3
11/01/2018-06:50;19.6;8.5;83.9;18.4
11/01/2018-07:00;19.9;7.5;82.8;18.6
11/01/2018-07:10;19.8;2.7;82.9;18.6
11/01/2018-07:20;19.7;5.1;83.5;18.5
11/01/2018-07:30;20.1;6.9;83.6;18.9
11/01/2018-07:40;20.9;3.2;81.3;19.8
11/01/2018-07:50;21.4;3.5;79.0;20.2
11/01/2018-08:00;21.5;4.4;78.5;20.3
11/01/2018-08:10;21.5;3.6;78.7;20.4
11/01/2018-08:20;21.5;5.2;77.7;20.3
11/01/2018-08:30;21.5;5.3;77.1;20.4
11/01/2018-08:40;21.9;4.1;76.2;20.8
11/01/2018-08:50;22.0;9.5;76.6;20.9
11/01/2018-09:00;21.7;11.9;76.3;20.6
11/01/2018-09:10;21.7;13.1;76.4;20.6
11/01/2018-09:20;21.8;12.0;77.0;20.6
11/01/2018-09:30;22.1;9.5;75.7;20.9
11/01/2018-09:40;22.3;6.4;75.2;21.1
11/01/2018-09:50;22.5;10.2;75.0;21.4
11/01/2018-10:00;23.4;9.4;71.8;22.3
11/01/2018-10:10;24.0;14.0;69.4;22.8
11/01/2018-10:20;24.8;15.6;66.9;23.6
11/01/2018-10:30;25.3;15.5;65.3;24.1
11/01/2018-10:40;26.1;16.0;61.3;24.9
11/01/2018-10:50;27.0;23.1;58.1;25.8
11/01/2018-11:00;27.6;23.7;56.0;26.3
11/01/2018-11:10;27.1;20.5;57.2;25.9
11/01/2018-11:20;26.9;19.3;57.3;25.6
11/01/2018-11:30;26.8;19.1;57.2;25.6
11/01/2018-11:40;26.8;19.1;55.9;25.6
11/01/2018-11:50;26.9;18.5;56.7;25.7
11/01/2018-12:00;26.8;21.8;56.0;25.6
11/01/2018-12:10;26.9;20.1;57.2;25.6
11/01/2018-12:20;27.1;19.3;57.2;25.9
11/01/2018-12:30;27.2;16.2;56.8;25.9
11/01/2018-12:40;27.5;15.3;56.9;26.2
11/01/2018-12:50;28.1;17.6;54.8;26.8
11/01/2018-13:00;28.5;20.5;54.6;27.1
11/01/2018-13:10;28.3;20.2;53.9;27.0
11/01/2018-13:20;28.6;15.4;52.7;27.2
11/01/2018-13:30;28.9;15.1;51.5;27.4
11/01/2018-13:40;29.1;15.2;51.3;27.6
11/01/2018-13:50;28.6;16.9;52.7;27.2
11/01/2018-14:00;29.1;11.9;51.4;27.7
11/01/2018-14:10;29.1;24.4;50.2;27.7
11/01/2018-14:20;29.4;21.9;49.0;27.9
11/01/2018-14:30;29.6;25.9;48.6;28.1
11/01/2018-14:40;29.9;22.1;47.5;28.4
11/01/2018-14:50;29.7;24.9;48.9;28.2
11/01/2018-15:00;30.0;19.3;46.4;28.4
11/01/2018-15:10;29.9;27.3;47.2;28.4
11/01/2018-15:20;30.3;22.3;46.9;28.7
11/01/2018-15:30;30.5;11.5;45.3;28.9
11/01/2018-15:40;30.7;26.8;46.0;29.0
11/01/2018-15:50;30.9;25.7;45.8;29.2
11/01/2018-16:00;30.0;22.9;46.9;28.4
11/01/2018-16:10;30.1;16.5;46.3;28.5
11/01/2018-16:20;29.7;12.3;48.2;28.2
11/01/2018-16:30;29.2;15.5;48.2;27.8
11/01/2018-16:40;28.9;18.1;50.4;27.5
11/01/2018-16:50;27.9;28.7;51.3;26.6
11/01/2018-17:00;24.2;48.0;60.0;23.1
11/01/2018-17:10;22.7;47.1;67.1;21.5
11/01/2018-17:20;21.8;34.8;70.9;20.6
11/01/2018-17:30;21.2;25.5;73.5;20.0
11/01/2018-17:40;21.3;24.9;72.9;20.1
11/01/2018-17:50;21.3;25.9;74.1;20.1
11/01/2018-18:00;21.5;22.8;71.8;20.3
11/01/2018-18:10;21.2;23.4;73.7;20.0
11/01/2018-18:20;21.1;23.7;72.8;19.9
11/01/2018-18:30;21.1;13.3;73.9;19.9
11/01/2018-18:40;20.6;25.2;76.9;19.4
11/01/2018-18:50;20.0;39.3;82.6;18.7
